DrugBank ID,Name,Relation,UMLS_ID,ATC_Code,SideEffect_UMLS,SideEffectName
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026837,Muscle rigidity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026837,Muscle rigidity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026857,Musculoskeletal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026857,Musculoskeletal disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026858,Musculoskeletal pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026858,Musculoskeletal pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026946,Fungal infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0026946,Fungal infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027051,Myocardial infarction
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027051,Myocardial infarction
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0948089,Acute coronary syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027059,Myocarditis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027059,Myocarditis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027066,Myoclonus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027066,Myoclonus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027080,Myoglobinuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0853875,Myoglobin urine present
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027080,Myoglobinuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027125,Myotonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027125,Myotonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027424,Nasal congestion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027424,Nasal congestion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027441,Nasopharyngitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027441,Nasopharyngitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027497,Nausea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027497,Nausea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027540,Necrosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027540,Necrosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027609,Drug withdrawal syndrome neonatal
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027609,Drug withdrawal syndrome neonatal
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027651,Neoplasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027651,Neoplasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027765,Nervous system disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027765,Nervous system disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027769,Nervousness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027769,Nervousness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0233494,Tension
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027849,Neuroleptic malignant syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027849,Neuroleptic malignant syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027947,Neutropenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0027947,Neutropenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028084,Nightmare
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028084,Nightmare
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028259,Nodule
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028259,Nodule
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028643,Numbness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0278134,Sensory loss
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020580,Hypoaesthesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028754,Obesity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028754,Obesity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028850,Eye movement disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028850,Eye movement disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028949,Oligomenorrhoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0028949,Oligomenorrhoea
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0029882,Otitis media
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0029882,Otitis media
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030193,Pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030193,Pain
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030196,Pain in extremity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030196,Pain in extremity
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030232,Pallor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030232,Pallor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030252,Palpitations
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030252,Palpitations
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030297,Pancreatic neoplasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030297,Pancreatic neoplasm
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030305,Pancreatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030305,Pancreatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030554,Paraesthesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0030554,Paraesthesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031117,Neuropathy peripheral
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031117,Neuropathy peripheral
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031350,Pharyngitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031350,Pharyngitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031485,Phenylketonuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031485,Phenylketonuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031542,Phlebitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0031542,Phlebitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032000,Pituitary adenoma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0496901,Pituitary tumour benign
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032285,Pneumonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032285,Pneumonia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032290,Pneumonia aspiration
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032290,Pneumonia aspiration
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032617,Polyuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032617,Polyuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C1167965,Urine output increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032961,Pregnancy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0032961,Pregnancy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033036,Supraventricular extrasystoles
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033036,Supraventricular extrasystoles
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033117,Priapism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033117,Priapism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033774,Pruritus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033774,Pruritus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033777,Pruritus genital
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033777,Pruritus genital
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033893,Tension headache
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033893,Tension headache
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033975,Psychotic disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0033975,Psychotic disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034013,Precocious puberty
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034013,Precocious puberty
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034063,Pulmonary oedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034063,Pulmonary oedema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034065,Pulmonary embolism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034065,Pulmonary embolism
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034150,Purpura
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C1368065,Vascular purpura
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034150,Purpura
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034155,Thrombotic thrombocytopenic purpura
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034155,Thrombotic thrombocytopenic purpura
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034642,Rales
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034642,Rales
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034880,Hyperacusis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0034880,Hyperacusis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035243,Respiratory tract infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035243,Respiratory tract infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035258,Restless legs syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035258,Restless legs syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035302,Retinal artery occlusion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035302,Retinal artery occlusion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035400,Reye's syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035400,Reye's syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035410,Rhabdomyolysis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035410,Rhabdomyolysis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035455,Rhinitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0035455,Rhinitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036104,Salivation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037036,Salivary hypersecretion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036202,Sarcoidosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036202,Sarcoidosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036508,Seborrhoeic dermatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036508,Seborrhoeic dermatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036572,Convulsion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036572,Convulsion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037036,Salivary hypersecretion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037036,Salivary hypersecretion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037199,Sinusitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037199,Sinusitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037274,Skin disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037274,Skin disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037284,Skin lesion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037284,Skin lesion
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037299,Skin ulcer
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037299,Skin ulcer
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037315,Sleep apnoea syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037315,Sleep apnoea syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037763,Muscle spasms
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037763,Muscle spasms
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037822,Speech disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0037822,Speech disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038325,Stevens-Johnson syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038325,Stevens-Johnson syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0014742,Erythema multiforme
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038358,Gastric ulcer
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038358,Gastric ulcer
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038362,Stomatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038362,Stomatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038367,Ulcerative stomatitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0149745,Mouth ulceration
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038450,Stridor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038450,Stridor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038454,Cerebrovascular accident
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038454,Cerebrovascular accident
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038587,Withdrawal syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038587,Withdrawal syndrome
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038661,Suicide
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0852733,Completed suicide
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038663,Suicide attempt
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038663,Suicide attempt
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038990,Sweating
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0020458,Hyperhidrosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038999,Swelling
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0038999,Swelling
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039070,Syncope
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0012833,Dizziness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041657,Loss of consciousness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0036974,Shock
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039070,Syncope
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039231,Tachycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039231,Tachycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039239,Sinus tachycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039239,Sinus tachycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039503,Tendonitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039503,Tendonitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039621,Tetany
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039621,Tetany
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039971,Thirst
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0039971,Thirst
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040034,Thrombocytopenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040034,Thrombocytopenia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040046,Thrombophlebitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040046,Thrombophlebitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040261,Onychomycosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040261,Onychomycosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040264,Tinnitus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040264,Tinnitus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040425,Tonsillitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040425,Tonsillitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040435,Tooth disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040435,Tooth disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040460,Toothache
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040460,Toothache
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040479,Torsade de pointes
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040479,Torsade de pointes
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040485,Torticollis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040485,Torticollis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040586,Tracheobronchitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040586,Tracheobronchitis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040822,Tremor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0040822,Tremor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041105,Trismus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041105,Trismus
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041582,Ulcer
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041582,Ulcer
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041657,Loss of consciousness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041657,Loss of consciousness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041834,Erythema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041834,Erythema
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041912,Upper respiratory tract infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041912,Upper respiratory tract infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042023,Pollakiuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042023,Pollakiuria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042024,Urinary incontinence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042024,Urinary incontinence
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042029,Urinary tract infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042029,Urinary tract infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042075,Urinary tract disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0041969,Urethral disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042075,Urinary tract disorder
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042109,Urticaria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042109,Urticaria
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042267,Vaginal inflammation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0404521,Vaginal infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042267,Vaginal inflammation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042373,Angiopathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042373,Angiopathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042510,Ventricular fibrillation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042510,Ventricular fibrillation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042514,Ventricular tachycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042514,Ventricular tachycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042571,Vertigo
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042571,Vertigo
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042769,Viral infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042769,Viral infection
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042790,Disorder sight
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C3665347,Visual impairment
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042963,Vomiting
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0042963,Vomiting
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043037,Common wart
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0347390,Skin papilloma
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043049,Water intoxication
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043049,Water intoxication
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043094,Weight increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043094,Weight increased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043096,Weight decreased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043096,Weight decreased
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043144,Wheezing
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043144,Wheezing
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043349,Xerophthalmia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043349,Xerophthalmia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043352,Dry mouth
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043352,Dry mouth
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043387,Yawning
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0043387,Yawning
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0080274,Urinary retention
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0080274,Urinary retention
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085577,Normocytic anemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0271899,Normochromic normocytic anaemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085583,Choreoathetosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085583,Choreoathetosis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085593,Chills
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085593,Chills
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085602,Polydipsia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085602,Polydipsia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085605,Hepatic failure
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085605,Hepatic failure
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085610,Sinus bradycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085610,Sinus bradycardia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085612,Ventricular arrhythmia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085612,Ventricular arrhythmia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085614,Atrioventricular block first degree
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085614,Atrioventricular block first degree
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085615,Bundle branch block right
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085615,Bundle branch block right
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085623,Akinesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085623,Akinesia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085628,Stupor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085628,Stupor
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0549249,Depressed level of consciousness
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085631,Agitation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085631,Agitation
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085632,Apathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085632,Apathy
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0233471,Flat affect
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085633,Mood swings
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085633,Mood swings
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0233472,Affect lability
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085635,Photopsia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085635,Photopsia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085636,Photophobia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085636,Photophobia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085637,Oculogyric crisis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085637,Oculogyric crisis
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085649,Oedema peripheral
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085649,Oedema peripheral
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085681,Hyperphosphataemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085681,Hyperphosphataemia
DB00734,Risperidone,DIRECT,C0073393,N05AX08,C0085688,Breast engorgement
